"Plot Title: Hour4"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266540, SEN S/N: 1266540, LBL: light)","Max: Temperature, °C (LGR S/N: 1266540)","Min: Temperature, °C (LGR S/N: 1266540)","Avg: Temperature, °C (LGR S/N: 1266540)","Bad Battery (LGR S/N: 1266540)","Coupler Attached (LGR S/N: 1266540)","Host Connected (LGR S/N: 1266540)","Stopped (LGR S/N: 1266540)","End Of File (LGR S/N: 1266540)"
1408,07/08/18 03:00:00 AM,0.0,11.139,11.139,11.139,,,,,
1409,07/08/18 04:00:00 AM,0.0,11.041,11.041,11.041,,,,,
1410,07/08/18 05:00:00 AM,0.0,10.944,10.944,10.944,,,,,
1411,07/08/18 06:00:00 AM,150.7,10.944,10.944,10.944,,,,,
1412,07/08/18 07:00:00 AM,441.3,10.944,10.944,10.944,,,,,
1413,07/08/18 08:00:00 AM,624.3,11.041,11.041,11.041,,,,,
1414,07/08/18 09:00:00 AM,904.2,11.236,11.236,11.236,,,,,
1415,07/08/18 10:00:00 AM,1980.6,11.528,11.528,11.528,,,,,
1416,07/08/18 11:00:00 AM,4305.6,11.819,11.819,11.819,,,,,
1417,07/08/18 12:00:00 PM,4133.4,12.110,12.110,12.110,,,,,
1418,07/08/18 01:00:00 PM,6200.0,12.690,12.690,12.690,,,,,
1419,07/08/18 02:00:00 PM,3961.1,13.076,13.076,13.076,,,,,
1420,07/08/18 03:00:00 PM,5166.7,14.230,14.230,14.230,,,,,
1421,07/08/18 04:00:00 PM,5338.9,15.187,15.187,15.187,,,,,
1422,07/08/18 05:00:00 PM,4133.4,15.569,15.569,15.569,,,,,
1423,07/08/18 06:00:00 PM,2238.9,15.282,15.282,15.282,,,,,
1424,07/08/18 07:00:00 PM,1463.9,14.996,14.996,14.996,,,,,
1425,07/08/18 08:00:00 PM,150.7,14.517,14.517,14.517,,,,,
1426,07/08/18 09:00:00 PM,0.0,14.230,14.230,14.230,,,,,
1427,07/08/18 10:00:00 PM,0.0,13.846,13.846,13.846,,,,,
1428,07/08/18 11:00:00 PM,0.0,13.558,13.558,13.558,,,,,
1429,07/09/18 12:00:00 AM,0.0,13.269,13.269,13.269,,,,,
1430,07/09/18 01:00:00 AM,0.0,13.076,13.076,13.076,,,,,
1431,07/09/18 02:00:00 AM,0.0,12.883,12.883,12.883,,,,,
1432,07/09/18 03:00:00 AM,0.0,12.594,12.594,12.594,,,,,
1433,07/09/18 04:00:00 AM,0.0,12.497,12.497,12.497,,,,,
1434,07/09/18 05:00:00 AM,0.0,12.401,12.401,12.401,,,,,
1435,07/09/18 06:00:00 AM,236.8,12.304,12.304,12.304,,,,,
1436,07/09/18 07:00:00 AM,742.7,12.304,12.304,12.304,,,,,
1437,07/09/18 08:00:00 AM,1205.6,12.497,12.497,12.497,,,,,
1438,07/09/18 09:00:00 AM,1463.9,12.594,12.594,12.594,,,,,
1439,07/09/18 10:00:00 AM,1033.3,12.883,12.883,12.883,,,,,
1440,07/09/18 11:00:00 AM,3788.9,13.076,13.076,13.076,,,,,
1441,07/09/18 12:00:00 PM,1980.6,13.365,13.365,13.365,,,,,
1442,07/09/18 01:00:00 PM,8266.7,13.846,13.846,13.846,,,,,
1443,07/09/18 02:00:00 PM,3788.9,13.942,13.942,13.942,,,,,
1444,07/09/18 03:00:00 PM,3444.5,14.134,14.134,14.134,,,,,
1445,07/09/18 04:00:00 PM,559.7,14.134,14.134,14.134,,,,,
1446,07/09/18 05:00:00 PM,258.3,14.230,14.230,14.230,,,,,
1447,07/09/18 06:00:00 PM,107.6,14.038,14.038,14.038,,,,,
1448,07/09/18 07:00:00 PM,64.6,13.942,13.942,13.942,,,,,
1449,07/09/18 08:00:00 PM,0.0,13.846,13.846,13.846,,,,,
1450,07/09/18 09:00:00 PM,0.0,13.654,13.654,13.654,,,,,
1451,07/09/18 10:00:00 PM,0.0,13.558,13.558,13.558,,,,,
1452,07/09/18 11:00:00 PM,0.0,13.461,13.461,13.461,,,,,
1453,07/10/18 12:00:00 AM,0.0,13.269,13.269,13.269,,,,,
1454,07/10/18 01:00:00 AM,0.0,13.173,13.173,13.173,,,,,
1455,07/10/18 02:00:00 AM,0.0,13.076,13.076,13.076,,,,,
1456,07/10/18 03:00:00 AM,0.0,12.883,12.883,12.883,,,,,
1457,07/10/18 04:00:00 AM,0.0,12.690,12.690,12.690,,,,,
1458,07/10/18 05:00:00 AM,0.0,12.690,12.690,12.690,,,,,
1459,07/10/18 06:00:00 AM,0.0,12.497,12.497,12.497,,,,,
1460,07/10/18 07:00:00 AM,43.1,12.401,12.401,12.401,,,,,
1461,07/10/18 08:00:00 AM,21.5,12.304,12.304,12.304,,,,,
1462,07/10/18 09:00:00 AM,43.1,12.207,12.207,12.207,,,,,
1463,07/10/18 10:00:00 AM,172.2,12.207,12.207,12.207,,,,,
1464,07/10/18 11:00:00 AM,516.7,12.207,12.207,12.207,,,,,
1465,07/10/18 12:00:00 PM,990.3,12.207,12.207,12.207,,,,,
1466,07/10/18 01:00:00 PM,1173.3,12.207,12.207,12.207,,,,,
1467,07/10/18 02:00:00 PM,1377.8,12.207,12.207,12.207,,,,,
1468,07/10/18 03:00:00 PM,516.7,12.207,12.207,12.207,,,,,
1469,07/10/18 04:00:00 PM,2927.8,12.304,12.304,12.304,,,,,
1470,07/10/18 05:00:00 PM,1980.6,12.304,12.304,12.304,,,,,
1471,07/10/18 06:00:00 PM,1097.9,12.304,12.304,12.304,,,,,
1472,07/10/18 07:00:00 PM,624.3,12.304,12.304,12.304,,,,,
1473,07/10/18 08:00:00 PM,322.9,12.207,12.207,12.207,,,,,
1474,07/10/18 09:00:00 PM,0.0,12.110,12.110,12.110,,,,,
1475,07/10/18 10:00:00 PM,0.0,12.013,12.013,12.013,,,,,
1476,07/10/18 11:00:00 PM,0.0,11.916,11.916,11.916,,,,,
1477,07/11/18 12:00:00 AM,0.0,11.916,11.916,11.916,,,,,
1478,07/11/18 01:00:00 AM,0.0,11.916,11.916,11.916,,,,,
1479,07/11/18 02:00:00 AM,0.0,11.916,11.916,11.916,,,,,
1480,07/11/18 03:00:00 AM,0.0,11.916,11.916,11.916,,,,,
1481,07/11/18 04:00:00 AM,0.0,11.819,11.819,11.819,,,,,
1482,07/11/18 05:00:00 AM,0.0,11.722,11.722,11.722,,,,,
1483,07/11/18 06:00:00 AM,107.6,11.625,11.625,11.625,,,,,
1484,07/11/18 07:00:00 AM,366.0,11.625,11.625,11.625,,,,,
1485,07/11/18 08:00:00 AM,484.4,11.722,11.722,11.722,,,,,
1486,07/11/18 09:00:00 AM,839.6,11.916,11.916,11.916,,,,,
1487,07/11/18 10:00:00 AM,1550.0,12.207,12.207,12.207,,,,,
1488,07/11/18 11:00:00 AM,1722.2,12.497,12.497,12.497,,,,,
1489,07/11/18 12:00:00 PM,1097.9,12.690,12.690,12.690,,,,,
1490,07/11/18 01:00:00 PM,4650.0,13.461,13.461,13.461,,,,,
1491,07/11/18 02:00:00 PM,1205.6,13.654,13.654,13.654,,,,,
1492,07/11/18 03:00:00 PM,1894.5,14.804,14.804,14.804,,,,,
1493,07/11/18 04:00:00 PM,2325.0,16.332,16.332,16.332,,,,,
1494,07/11/18 05:00:00 PM,1722.2,17.189,17.189,17.189,,,,,
1495,07/11/18 06:00:00 PM,1636.1,16.999,16.999,16.999,,,,,
1496,07/11/18 07:00:00 PM,452.1,16.523,16.523,16.523,,,,,
1497,07/11/18 08:00:00 PM,86.1,16.046,16.046,16.046,,,,,
1498,07/11/18 09:00:00 PM,10.8,15.664,15.664,15.664,,,,,
1499,07/11/18 10:00:00 PM,0.0,15.282,15.282,15.282,,,,,
1500,07/11/18 11:00:00 PM,0.0,14.900,14.900,14.900,,,,,
1501,07/12/18 12:00:00 AM,0.0,14.613,14.613,14.613,,,,,
1502,07/12/18 01:00:00 AM,0.0,14.325,14.325,14.325,,,,,
1503,07/12/18 02:00:00 AM,0.0,14.134,14.134,14.134,,,,,
1504,07/12/18 03:00:00 AM,0.0,13.942,13.942,13.942,,,,,
1505,07/12/18 04:00:00 AM,0.0,13.846,13.846,13.846,,,,,
1506,07/12/18 05:00:00 AM,0.0,13.654,13.654,13.654,,,,,
1507,07/12/18 06:00:00 AM,0.0,13.461,13.461,13.461,,,,,
1508,07/12/18 07:00:00 AM,86.1,13.365,13.365,13.365,,,,,
1509,07/12/18 08:00:00 AM,86.1,13.461,13.461,13.461,,,,,
1510,07/12/18 09:00:00 AM,183.0,13.654,13.654,13.654,,,,,
1511,07/12/18 10:00:00 AM,215.3,13.750,13.750,13.750,,,,,
1512,07/12/18 11:00:00 AM,290.6,14.038,14.038,14.038,,,,,
1513,07/12/18 12:00:00 PM,172.2,14.230,14.230,14.230,,,,,
1514,07/12/18 01:00:00 PM,645.8,14.804,14.804,14.804,,,,,
1515,07/12/18 02:00:00 PM,215.3,14.900,14.900,14.900,,,,,
1516,07/12/18 03:00:00 PM,473.6,15.569,15.569,15.569,,,,,
1517,07/12/18 04:00:00 PM,1550.0,16.903,16.903,16.903,,,,,
1518,07/12/18 05:00:00 PM,13089.0,18.140,18.140,18.140,,,,,
1519,07/12/18 06:00:00 PM,688.9,17.855,17.855,17.855,,,,,
1520,07/12/18 07:00:00 PM,86.1,17.475,17.475,17.475,,,,,
1521,07/12/18 08:00:00 PM,0.0,17.189,17.189,17.189,,,,,
1522,07/12/18 09:00:00 PM,0.0,16.903,16.903,16.903,,,,,
1523,07/12/18 10:00:00 PM,0.0,16.523,16.523,16.523,,,,,
1524,07/12/18 11:00:00 PM,0.0,16.237,16.237,16.237,,,,,
1525,07/13/18 12:00:00 AM,0.0,15.951,15.951,15.951,,,,,
1526,07/13/18 01:00:00 AM,0.0,15.569,15.569,15.569,,,,,
1527,07/13/18 02:00:00 AM,0.0,15.378,15.378,15.378,,,,,
1528,07/13/18 03:00:00 AM,0.0,15.187,15.187,15.187,,,,,
1529,07/13/18 04:00:00 AM,0.0,14.900,14.900,14.900,,,,,
1530,07/13/18 05:00:00 AM,0.0,14.804,14.804,14.804,,,,,
1531,07/13/18 06:00:00 AM,107.6,14.613,14.613,14.613,,,,,
1532,07/13/18 07:00:00 AM,430.6,14.517,14.517,14.517,,,,,
1533,07/13/18 08:00:00 AM,538.2,14.421,14.421,14.421,,,,,
1534,07/13/18 09:00:00 AM,3272.2,14.613,14.613,14.613,,,,,
1535,07/13/18 10:00:00 AM,968.8,14.613,14.613,14.613,,,,,
1536,07/13/18 11:00:00 AM,1550.0,14.804,14.804,14.804,,,,,
1537,07/13/18 12:00:00 PM,1808.3,14.996,14.996,14.996,,,,,
1538,07/13/18 01:00:00 PM,6544.5,15.664,15.664,15.664,,,,,
1539,07/13/18 02:00:00 PM,1463.9,15.569,15.569,15.569,,,,,
1540,07/13/18 03:00:00 PM,2152.8,16.141,16.141,16.141,,,,,
1541,07/13/18 04:00:00 PM,2411.1,17.094,17.094,17.094,,,,,
1542,07/13/18 05:00:00 PM,5338.9,18.045,18.045,18.045,,,,,
1543,07/13/18 06:00:00 PM,1550.0,17.665,17.665,17.665,,,,,
1544,07/13/18 07:00:00 PM,559.7,17.284,17.284,17.284,,,,,
1545,07/13/18 08:00:00 PM,150.7,16.999,16.999,16.999,,,,,
1546,07/13/18 09:00:00 PM,21.5,16.713,16.713,16.713,,,,,
1547,07/13/18 10:00:00 PM,0.0,16.332,16.332,16.332,,,,,
1548,07/13/18 11:00:00 PM,0.0,16.046,16.046,16.046,,,,,
1549,07/14/18 12:00:00 AM,0.0,15.760,15.760,15.760,,,,,
1550,07/14/18 01:00:00 AM,0.0,15.473,15.473,15.473,,,,,
1551,07/14/18 02:00:00 AM,0.0,15.282,15.282,15.282,,,,,
1552,07/14/18 03:00:00 AM,0.0,15.091,15.091,15.091,,,,,
1553,07/14/18 04:00:00 AM,0.0,14.804,14.804,14.804,,,,,
1554,07/14/18 05:00:00 AM,0.0,14.613,14.613,14.613,,,,,
1555,07/14/18 06:00:00 AM,96.9,14.421,14.421,14.421,,,,,
1556,07/14/18 07:00:00 AM,473.6,14.421,14.421,14.421,,,,,
1557,07/14/18 08:00:00 AM,613.5,14.517,14.517,14.517,,,,,
1558,07/14/18 09:00:00 AM,2325.0,14.613,14.613,14.613,,,,,
1559,07/14/18 10:00:00 AM,1119.5,14.709,14.709,14.709,,,,,
1560,07/14/18 11:00:00 AM,1377.8,14.804,14.804,14.804,,,,,
1561,07/14/18 12:00:00 PM,2152.8,14.996,14.996,14.996,,,,,
1562,07/14/18 01:00:00 PM,4650.0,15.378,15.378,15.378,,,,,
1563,07/14/18 02:00:00 PM,1377.8,15.378,15.378,15.378,,,,,
1564,07/14/18 03:00:00 PM,2411.1,15.855,15.855,15.855,,,,,
1565,07/14/18 04:00:00 PM,2583.4,16.903,16.903,16.903,,,,,
1566,07/14/18 05:00:00 PM,8266.7,18.045,18.045,18.045,,,,,
1567,07/14/18 06:00:00 PM,1894.5,17.855,17.855,17.855,,,,,
1568,07/14/18 07:00:00 PM,581.3,17.379,17.379,17.379,,,,,
1569,07/14/18 08:00:00 PM,150.7,17.094,17.094,17.094,,,,,
1570,07/14/18 09:00:00 PM,21.5,16.808,16.808,16.808,,,,,
1571,07/14/18 10:00:00 PM,0.0,16.427,16.427,16.427,,,,,
1572,07/14/18 11:00:00 PM,0.0,16.141,16.141,16.141,,,,,
1573,07/15/18 12:00:00 AM,0.0,15.951,15.951,15.951,,,,,
1574,07/15/18 01:00:00 AM,0.0,15.569,15.569,15.569,,,,,
1575,07/15/18 02:00:00 AM,0.0,15.378,15.378,15.378,,,,,
1576,07/15/18 03:00:00 AM,0.0,15.282,15.282,15.282,,,,,
1577,07/15/18 04:00:00 AM,0.0,15.091,15.091,15.091,,,,,
1578,07/15/18 05:00:00 AM,0.0,14.900,14.900,14.900,,,,,
1579,07/15/18 06:00:00 AM,129.2,14.709,14.709,14.709,,,,,
1580,07/15/18 07:00:00 AM,495.1,14.613,14.613,14.613,,,,,
1581,07/15/18 08:00:00 AM,688.9,14.613,14.613,14.613,,,,,
1582,07/15/18 09:00:00 AM,1237.9,14.804,14.804,14.804,,,,,
1583,07/15/18 10:00:00 AM,958.0,14.996,14.996,14.996,,,,,
1584,07/15/18 11:00:00 AM,1808.3,15.187,15.187,15.187,,,,,
1585,07/15/18 12:00:00 PM,1722.2,15.378,15.378,15.378,,,,,
1586,07/15/18 01:00:00 PM,12400.1,16.141,16.141,16.141,,,,,
1587,07/15/18 02:00:00 PM,1550.0,16.141,16.141,16.141,,,,,
1588,07/15/18 03:00:00 PM,2411.1,16.713,16.713,16.713,,,,,
1589,07/15/18 04:00:00 PM,2583.4,17.665,17.665,17.665,,,,,
1590,07/15/18 05:00:00 PM,10333.4,18.711,18.711,18.711,,,,,
1591,07/15/18 06:00:00 PM,1722.2,18.426,18.426,18.426,,,,,
1592,07/15/18 07:00:00 PM,581.3,17.950,17.950,17.950,,,,,
1593,07/15/18 08:00:00 PM,150.7,17.570,17.570,17.570,,,,,
1594,07/15/18 09:00:00 PM,21.5,17.189,17.189,17.189,,,,,
1595,07/15/18 10:00:00 PM,0.0,16.808,16.808,16.808,,,,,
1596,07/15/18 11:00:00 PM,0.0,16.427,16.427,16.427,,,,,
1597,07/16/18 12:00:00 AM,0.0,16.046,16.046,16.046,,,,,
1598,07/16/18 01:00:00 AM,0.0,15.760,15.760,15.760,,,,,
1599,07/16/18 02:00:00 AM,0.0,15.664,15.664,15.664,,,,,
1600,07/16/18 03:00:00 AM,0.0,15.569,15.569,15.569,,,,,
1601,07/16/18 04:00:00 AM,0.0,15.378,15.378,15.378,,,,,
1602,07/16/18 05:00:00 AM,0.0,15.187,15.187,15.187,,,,,
1603,07/16/18 06:00:00 AM,129.2,14.900,14.900,14.900,,,,,
1604,07/16/18 07:00:00 AM,495.1,14.804,14.804,14.804,,,,,
1605,07/16/18 08:00:00 AM,667.4,14.900,14.900,14.900,,,,,
1606,07/16/18 09:00:00 AM,1377.8,15.091,15.091,15.091,,,,,
1607,07/16/18 10:00:00 AM,968.8,15.187,15.187,15.187,,,,,
1608,07/16/18 11:00:00 AM,1808.3,15.378,15.378,15.378,,,,,
1609,07/16/18 12:00:00 PM,1808.3,15.664,15.664,15.664,,,,,
1610,07/16/18 01:00:00 PM,20666.8,16.427,16.427,16.427,,,,,
1611,07/16/18 02:00:00 PM,1636.1,16.332,16.332,16.332,,,,,
1612,07/16/18 03:00:00 PM,2497.2,16.903,16.903,16.903,,,,,
1613,07/16/18 04:00:00 PM,2325.0,17.760,17.760,17.760,,,,,
1614,07/16/18 05:00:00 PM,12400.1,18.806,18.806,18.806,,,,,
1615,07/16/18 06:00:00 PM,1722.2,18.616,18.616,18.616,,,,,
1616,07/16/18 07:00:00 PM,516.7,18.236,18.236,18.236,,,,,
1617,07/16/18 08:00:00 PM,129.2,17.855,17.855,17.855,,,,,
1618,07/16/18 09:00:00 PM,21.5,17.570,17.570,17.570,,,,,
1619,07/16/18 10:00:00 PM,0.0,17.284,17.284,17.284,,,,,
1620,07/16/18 11:00:00 PM,0.0,16.903,16.903,16.903,,,,,
1621,07/17/18 12:00:00 AM,0.0,16.713,16.713,16.713,,,,,
1622,07/17/18 01:00:00 AM,0.0,16.523,16.523,16.523,,,,,
1623,07/17/18 02:00:00 AM,0.0,16.332,16.332,16.332,,,,,
1624,07/17/18 03:00:00 AM,0.0,16.141,16.141,16.141,,,,,
1625,07/17/18 04:00:00 AM,0.0,15.951,15.951,15.951,,,,,
1626,07/17/18 05:00:00 AM,0.0,15.760,15.760,15.760,,,,,
1627,07/17/18 06:00:00 AM,129.2,15.569,15.569,15.569,,,,,
1628,07/17/18 07:00:00 AM,495.1,15.378,15.378,15.378,,,,,
1629,07/17/18 08:00:00 AM,624.3,15.569,15.569,15.569,,,,,
1630,07/17/18 09:00:00 AM,925.7,15.760,15.760,15.760,,,,,
1631,07/17/18 10:00:00 AM,968.8,15.855,15.855,15.855,,,,,
1632,07/17/18 11:00:00 AM,1894.5,16.141,16.141,16.141,,,,,
1633,07/17/18 12:00:00 PM,3444.5,16.332,16.332,16.332,,,,,
1634,07/17/18 01:00:00 PM,20666.8,16.903,16.903,16.903,,,,,
1635,07/17/18 02:00:00 PM,2583.4,16.999,16.999,16.999,,,,,
1636,07/17/18 03:00:00 PM,12400.1,27.272,27.272,27.272,,,,,
1637,07/17/18 04:00:00 PM,0.0,28.754,28.754,28.754,,,,,
1638,07/17/18 05:00:00 PM,0.0,27.961,27.961,27.961,,,,,
1639,07/17/18 06:00:00 PM,0.0,27.665,27.665,27.665,,,,,
1640,07/17/18 07:00:00 PM,0.0,28.456,28.456,28.456,,,,,
1641,07/17/18 08:00:00 PM,0.0,28.456,28.456,28.456,,,,,
1642,07/17/18 09:00:00 PM,0.0,28.060,28.060,28.060,,,,,
1643,07/17/18 10:00:00 PM,0.0,27.468,27.468,27.468,,,,,
1644,07/17/18 11:00:00 PM,0.0,26.879,26.879,26.879,,,,,
1645,07/18/18 12:00:00 AM,0.0,26.292,26.292,26.292,,,,,
1646,07/18/18 01:00:00 AM,0.0,25.708,25.708,25.708,,,,,
1647,07/18/18 02:00:00 AM,0.0,25.125,25.125,25.125,,,,,
1648,07/18/18 03:00:00 AM,0.0,24.641,24.641,24.641,,,,,
1649,07/18/18 04:00:00 AM,0.0,24.158,24.158,24.158,,,,,
1650,07/18/18 05:00:00 AM,0.0,23.677,23.677,23.677,,,,,
1651,07/18/18 06:00:00 AM,0.0,23.292,23.292,23.292,,,,,
1652,07/18/18 07:00:00 AM,0.0,23.004,23.004,23.004,,,,,
1653,07/18/18 08:00:00 AM,0.0,22.621,22.621,22.621,,,,,
1654,07/18/18 09:00:00 AM,0.0,22.429,22.429,22.429,,,,,
1655,07/18/18 10:00:00 AM,0.0,21.951,21.951,21.951,,,,,
1656,07/18/18 11:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1657,07/18/18 12:00:00 PM,570.5,21.282,21.282,21.282,,,,,
1658,07/18/18 01:00:00 PM,86.1,21.855,21.855,21.855,,,,,
1659,07/18/18 02:00:00 PM,2238.9,21.282,21.282,21.282,,,,,
1660,07/18/18 03:00:00 PM,21.5,18.045,18.045,18.045,,,,,
1661,07/18/18 04:00:00 PM,0.0,19.853,19.853,19.853,,,,,
1662,07/18/18 05:00:00 PM,0.0,20.901,20.901,20.901,,,,,
1663,07/18/18 06:00:00 PM,0.0,20.901,20.901,20.901,,,,,
1664,07/18/18 07:00:00 PM,0.0,22.525,22.525,22.525,,,,,
1665,07/18/18 08:00:00 PM,0.0,24.158,24.158,24.158,,,,,
1666,07/18/18 09:00:00 PM,0.0,24.835,24.835,24.835,,,,,
1667,07/18/18 10:00:00 PM,0.0,24.931,24.931,24.931,,,,,
1668,07/18/18 11:00:00 PM,0.0,24.738,24.738,24.738,,,,,
1669,07/19/18 12:00:00 AM,0.0,24.448,24.448,24.448,,,,,
1670,07/19/18 01:00:00 AM,0.0,24.062,24.062,24.062,,,,,
1671,07/19/18 02:00:00 AM,0.0,23.677,23.677,23.677,,,,,
1672,07/19/18 03:00:00 AM,0.0,23.292,23.292,23.292,,,,,
1673,07/19/18 04:00:00 AM,0.0,22.812,22.812,22.812,,,,,
1674,07/19/18 05:00:00 AM,0.0,22.429,22.429,22.429,,,,,
1675,07/19/18 06:00:00 AM,0.0,22.142,22.142,22.142,,,,,
1676,07/19/18 07:00:00 AM,0.0,21.760,21.760,21.760,,,,,
1677,07/19/18 08:00:00 AM,0.0,21.473,21.473,21.473,,,,,
1678,07/19/18 09:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1679,07/19/18 10:00:00 AM,0.0,21.473,21.473,21.473,,,,,
1680,07/19/18 11:00:00 AM,0.0,22.429,22.429,22.429,,,,,
1681,07/19/18 12:00:00 PM,0.0,18.045,18.045,18.045,,,,,
1682,07/19/18 01:00:00 PM,301.4,16.903,16.903,16.903,,,,,
1683,07/19/18 02:00:00 PM,75.3,17.189,17.189,17.189,,,,,
1684,07/19/18 03:00:00 PM,0.0,17.570,17.570,17.570,,,,,
1685,07/19/18 04:00:00 PM,0.0,18.426,18.426,18.426,,,,,
1686,07/19/18 05:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1687,07/19/18 06:00:00 PM,0.0,21.473,21.473,21.473,,,,,
1688,07/19/18 07:00:00 PM,0.0,23.196,23.196,23.196,,,,,
1689,07/19/18 08:00:00 PM,0.0,24.062,24.062,24.062,,,,,
1690,07/19/18 09:00:00 PM,0.0,24.255,24.255,24.255,,,,,
1691,07/19/18 10:00:00 PM,0.0,24.158,24.158,24.158,,,,,
1692,07/19/18 11:00:00 PM,0.0,23.773,23.773,23.773,,,,,
1693,07/20/18 12:00:00 AM,0.0,23.388,23.388,23.388,,,,,
1694,07/20/18 01:00:00 AM,0.0,23.004,23.004,23.004,,,,,
1695,07/20/18 02:00:00 AM,0.0,22.621,22.621,22.621,,,,,
1696,07/20/18 03:00:00 AM,0.0,22.238,22.238,22.238,,,,,
1697,07/20/18 04:00:00 AM,0.0,21.855,21.855,21.855,,,,,
1698,07/20/18 05:00:00 AM,0.0,21.569,21.569,21.569,,,,,
1699,07/20/18 06:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1700,07/20/18 07:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1701,07/20/18 08:00:00 AM,0.0,20.901,20.901,20.901,,,,,
1702,07/20/18 09:00:00 AM,0.0,20.805,20.805,20.805,,,,,
1703,07/20/18 10:00:00 AM,0.0,20.710,20.710,20.710,,,,,
1704,07/20/18 11:00:00 AM,0.0,20.615,20.615,20.615,,,,,
1705,07/20/18 12:00:00 PM,0.0,20.615,20.615,20.615,,,,,
1706,07/20/18 01:00:00 PM,0.0,21.855,21.855,21.855,,,,,
1707,07/20/18 02:00:00 PM,86.1,18.521,18.521,18.521,,,,,
1708,07/20/18 03:00:00 PM,0.0,22.333,22.333,22.333,,,,,
1709,07/20/18 04:00:00 PM,0.0,22.621,22.621,22.621,,,,,
1710,07/20/18 05:00:00 PM,0.0,21.473,21.473,21.473,,,,,
1711,07/20/18 06:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1712,07/20/18 07:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1713,07/20/18 08:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1714,07/20/18 09:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1715,07/20/18 10:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1716,07/20/18 11:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1717,07/21/18 12:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1718,07/21/18 01:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1719,07/21/18 02:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1720,07/21/18 03:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1721,07/21/18 04:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1722,07/21/18 05:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1723,07/21/18 06:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1724,07/21/18 07:00:00 AM,0.0,20.996,20.996,20.996,,,,,
1725,07/21/18 08:00:00 AM,0.0,20.996,20.996,20.996,,,,,
1726,07/21/18 09:00:00 AM,0.0,20.996,20.996,20.996,,,,,
1727,07/21/18 10:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1728,07/21/18 11:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1729,07/21/18 12:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1730,07/21/18 01:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1731,07/21/18 02:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1732,07/21/18 03:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1733,07/21/18 04:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1734,07/21/18 05:00:00 PM,0.0,20.996,20.996,20.996,,,,,
1735,07/21/18 06:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1736,07/21/18 07:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1737,07/21/18 08:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1738,07/21/18 09:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1739,07/21/18 10:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1740,07/21/18 11:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1741,07/22/18 12:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1742,07/22/18 01:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1743,07/22/18 02:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1744,07/22/18 03:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1745,07/22/18 04:00:00 AM,0.0,20.996,20.996,20.996,,,,,
1746,07/22/18 05:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1747,07/22/18 06:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1748,07/22/18 07:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1749,07/22/18 08:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1750,07/22/18 09:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1751,07/22/18 10:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1752,07/22/18 11:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1753,07/22/18 12:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1754,07/22/18 01:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1755,07/22/18 02:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1756,07/22/18 03:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1757,07/22/18 04:00:00 PM,0.0,21.091,21.091,21.091,,,,,
