"Plot Title: TL005"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 1266565, SEN S/N: 1266565, LBL: temp)","Intensity, Lux (LGR S/N: 1266565, SEN S/N: 1266565, LBL: li)","Max: Temperature, °C (LGR S/N: 1266565)","Min: Temperature, °C (LGR S/N: 1266565)","Avg: Temperature, °C (LGR S/N: 1266565)","Bad Battery (LGR S/N: 1266565)","Coupler Attached (LGR S/N: 1266565)","Host Connected (LGR S/N: 1266565)","Stopped (LGR S/N: 1266565)","End Of File (LGR S/N: 1266565)"
1585,07/27/18 12:00:00 PM,19.567,0.0,19.567,19.567,19.567,,,,,
1586,07/27/18 01:00:00 PM,19.282,0.0,19.282,19.282,19.282,,,,,
1587,07/27/18 02:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1588,07/27/18 03:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1589,07/27/18 04:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1590,07/27/18 05:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1591,07/27/18 06:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1592,07/27/18 07:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1593,07/27/18 08:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1594,07/27/18 09:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1595,07/27/18 10:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1596,07/27/18 11:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1597,07/28/18 12:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1598,07/28/18 01:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1599,07/28/18 02:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1600,07/28/18 03:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1601,07/28/18 04:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1602,07/28/18 05:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1603,07/28/18 06:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1604,07/28/18 07:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1605,07/28/18 08:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1606,07/28/18 09:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1607,07/28/18 10:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1608,07/28/18 11:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1609,07/28/18 12:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1610,07/28/18 01:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1611,07/28/18 02:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1612,07/28/18 03:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1613,07/28/18 04:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1614,07/28/18 05:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1615,07/28/18 06:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1616,07/28/18 07:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1617,07/28/18 08:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1618,07/28/18 09:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1619,07/28/18 10:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1620,07/28/18 11:00:00 PM,18.616,0.0,18.616,18.616,18.616,,,,,
1621,07/29/18 12:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1622,07/29/18 01:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1623,07/29/18 02:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1624,07/29/18 03:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1625,07/29/18 04:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1626,07/29/18 05:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1627,07/29/18 06:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1628,07/29/18 07:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1629,07/29/18 08:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1630,07/29/18 09:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1631,07/29/18 10:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1632,07/29/18 11:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1633,07/29/18 12:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1634,07/29/18 01:00:00 PM,18.616,0.0,18.616,18.616,18.616,,,,,
1635,07/29/18 02:00:00 PM,18.616,0.0,18.616,18.616,18.616,,,,,
1636,07/29/18 03:00:00 PM,18.616,0.0,18.616,18.616,18.616,,,,,
1637,07/29/18 04:00:00 PM,18.616,0.0,18.616,18.616,18.616,,,,,
1638,07/29/18 05:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1639,07/29/18 06:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1640,07/29/18 07:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1641,07/29/18 08:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1642,07/29/18 09:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1643,07/29/18 10:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1644,07/29/18 11:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1645,07/30/18 12:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1646,07/30/18 01:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1647,07/30/18 02:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1648,07/30/18 03:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1649,07/30/18 04:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1650,07/30/18 05:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1651,07/30/18 06:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1652,07/30/18 07:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1653,07/30/18 08:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1654,07/30/18 09:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1655,07/30/18 10:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1656,07/30/18 11:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1657,07/30/18 12:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1658,07/30/18 01:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1659,07/30/18 02:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1660,07/30/18 03:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1661,07/30/18 04:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1662,07/30/18 05:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1663,07/30/18 06:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1664,07/30/18 07:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1665,07/30/18 08:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1666,07/30/18 09:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1667,07/30/18 10:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1668,07/30/18 11:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1669,07/31/18 12:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1670,07/31/18 01:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1671,07/31/18 02:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1672,07/31/18 03:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1673,07/31/18 04:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1674,07/31/18 05:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1675,07/31/18 06:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1676,07/31/18 07:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1677,07/31/18 08:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1678,07/31/18 09:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1679,07/31/18 10:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1680,07/31/18 11:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1681,07/31/18 12:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1682,07/31/18 01:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1683,07/31/18 02:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1684,07/31/18 03:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1685,07/31/18 04:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1686,07/31/18 05:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1687,07/31/18 06:00:00 PM,19.282,0.0,19.282,19.282,19.282,,,,,
1688,07/31/18 07:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1689,07/31/18 08:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1690,07/31/18 09:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1691,07/31/18 10:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1692,07/31/18 11:00:00 PM,18.616,0.0,18.616,18.616,18.616,,,,,
1693,08/01/18 12:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1694,08/01/18 01:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1695,08/01/18 02:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1696,08/01/18 03:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1697,08/01/18 04:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1698,08/01/18 05:00:00 AM,18.331,0.0,18.331,18.331,18.331,,,,,
1699,08/01/18 06:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1700,08/01/18 07:00:00 AM,18.140,0.0,18.140,18.140,18.140,,,,,
1701,08/01/18 08:00:00 AM,18.140,0.0,18.140,18.140,18.140,,,,,
1702,08/01/18 09:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1703,08/01/18 10:00:00 AM,18.140,0.0,18.140,18.140,18.140,,,,,
1704,08/01/18 11:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1705,08/01/18 12:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1706,08/01/18 01:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1707,08/01/18 02:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1708,08/01/18 03:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1709,08/01/18 04:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1710,08/01/18 05:00:00 PM,18.521,0.0,18.521,18.521,18.521,,,,,
1711,08/01/18 06:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1712,08/01/18 07:00:00 PM,18.331,0.0,18.331,18.331,18.331,,,,,
1713,08/01/18 08:00:00 PM,18.331,0.0,18.331,18.331,18.331,,,,,
1714,08/01/18 09:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1715,08/01/18 10:00:00 PM,18.140,0.0,18.140,18.140,18.140,,,,,
1716,08/01/18 11:00:00 PM,18.140,0.0,18.140,18.140,18.140,,,,,
1717,08/02/18 12:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1718,08/02/18 01:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1719,08/02/18 02:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1720,08/02/18 03:00:00 AM,17.950,0.0,17.950,17.950,17.950,,,,,
1721,08/02/18 04:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1722,08/02/18 05:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1723,08/02/18 06:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1724,08/02/18 07:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1725,08/02/18 08:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1726,08/02/18 09:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1727,08/02/18 10:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1728,08/02/18 11:00:00 AM,18.140,0.0,18.140,18.140,18.140,,,,,
1729,08/02/18 12:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1730,08/02/18 01:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1731,08/02/18 02:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1732,08/02/18 03:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1733,08/02/18 04:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1734,08/02/18 05:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1735,08/02/18 06:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1736,08/02/18 07:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1737,08/02/18 08:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1738,08/02/18 09:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1739,08/02/18 10:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1740,08/02/18 11:00:00 PM,17.379,0.0,17.379,17.379,17.379,,,,,
1741,08/03/18 12:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1742,08/03/18 01:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1743,08/03/18 02:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1744,08/03/18 03:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1745,08/03/18 04:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1746,08/03/18 05:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1747,08/03/18 06:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1748,08/03/18 07:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1749,08/03/18 08:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1750,08/03/18 09:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1751,08/03/18 10:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1752,08/03/18 11:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1753,08/03/18 12:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1754,08/03/18 01:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1755,08/03/18 02:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1756,08/03/18 03:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1757,08/03/18 04:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1758,08/03/18 05:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1759,08/03/18 06:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1760,08/03/18 07:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1761,08/03/18 08:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1762,08/03/18 09:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1763,08/03/18 10:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1764,08/03/18 11:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1765,08/04/18 12:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1766,08/04/18 01:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1767,08/04/18 02:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1768,08/04/18 03:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1769,08/04/18 04:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1770,08/04/18 05:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1771,08/04/18 06:00:00 AM,17.189,0.0,17.189,17.189,17.189,,,,,
1772,08/04/18 07:00:00 AM,17.189,0.0,17.189,17.189,17.189,,,,,
1773,08/04/18 08:00:00 AM,17.189,0.0,17.189,17.189,17.189,,,,,
1774,08/04/18 09:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1775,08/04/18 10:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1776,08/04/18 11:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1777,08/04/18 12:00:00 PM,17.284,0.0,17.284,17.284,17.284,,,,,
1778,08/04/18 01:00:00 PM,17.284,0.0,17.284,17.284,17.284,,,,,
1779,08/04/18 02:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1780,08/04/18 03:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1781,08/04/18 04:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1782,08/04/18 05:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1783,08/04/18 06:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1784,08/04/18 07:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1785,08/04/18 08:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1786,08/04/18 09:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1787,08/04/18 10:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1788,08/04/18 11:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1789,08/05/18 12:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1790,08/05/18 01:00:00 AM,17.379,0.0,17.379,17.379,17.379,,,,,
1791,08/05/18 02:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1792,08/05/18 03:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1793,08/05/18 04:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1794,08/05/18 05:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1795,08/05/18 06:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1796,08/05/18 07:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1797,08/05/18 08:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1798,08/05/18 09:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1799,08/05/18 10:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1800,08/05/18 11:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1801,08/05/18 12:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1802,08/05/18 01:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1803,08/05/18 02:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1804,08/05/18 03:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1805,08/05/18 04:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1806,08/05/18 05:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1807,08/05/18 06:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1808,08/05/18 07:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1809,08/05/18 08:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1810,08/05/18 09:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1811,08/05/18 10:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1812,08/05/18 11:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1813,08/06/18 12:00:00 AM,17.665,0.0,17.665,17.665,17.665,,,,,
1814,08/06/18 01:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1815,08/06/18 02:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1816,08/06/18 03:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1817,08/06/18 04:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1818,08/06/18 05:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1819,08/06/18 06:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1820,08/06/18 07:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1821,08/06/18 08:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1822,08/06/18 09:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1823,08/06/18 10:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1824,08/06/18 11:00:00 AM,17.665,0.0,17.665,17.665,17.665,,,,,
1825,08/06/18 12:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1826,08/06/18 01:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1827,08/06/18 02:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1828,08/06/18 03:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1829,08/06/18 04:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1830,08/06/18 05:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1831,08/06/18 06:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1832,08/06/18 07:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1833,08/06/18 08:00:00 PM,17.760,0.0,17.760,17.760,17.760,,,,,
1834,08/06/18 09:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1835,08/06/18 10:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1836,08/06/18 11:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1837,08/07/18 12:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1838,08/07/18 01:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1839,08/07/18 02:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1840,08/07/18 03:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1841,08/07/18 04:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1842,08/07/18 05:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1843,08/07/18 06:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1844,08/07/18 07:00:00 AM,17.379,0.0,17.379,17.379,17.379,,,,,
1845,08/07/18 08:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1846,08/07/18 09:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1847,08/07/18 10:00:00 AM,17.665,0.0,17.665,17.665,17.665,,,,,
1848,08/07/18 11:00:00 AM,17.760,0.0,17.760,17.760,17.760,,,,,
1849,08/07/18 12:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1850,08/07/18 01:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1851,08/07/18 02:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1852,08/07/18 03:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1853,08/07/18 04:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1854,08/07/18 05:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1855,08/07/18 06:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1856,08/07/18 07:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1857,08/07/18 08:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1858,08/07/18 09:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1859,08/07/18 10:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1860,08/07/18 11:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1861,08/08/18 12:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1862,08/08/18 01:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1863,08/08/18 02:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1864,08/08/18 03:00:00 AM,18.331,0.0,18.331,18.331,18.331,,,,,
1865,08/08/18 04:00:00 AM,18.331,0.0,18.331,18.331,18.331,,,,,
1866,08/08/18 05:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1867,08/08/18 06:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1868,08/08/18 07:00:00 AM,18.331,0.0,18.331,18.331,18.331,,,,,
1869,08/08/18 08:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1870,08/08/18 09:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1871,08/08/18 10:00:00 AM,18.331,0.0,18.331,18.331,18.331,,,,,
1872,08/08/18 11:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1873,08/08/18 12:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1874,08/08/18 01:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1875,08/08/18 02:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1876,08/08/18 03:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1877,08/08/18 04:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1878,08/08/18 05:00:00 PM,18.331,0.0,18.331,18.331,18.331,,,,,
1879,08/08/18 06:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1880,08/08/18 07:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1881,08/08/18 08:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1882,08/08/18 09:00:00 PM,18.140,0.0,18.140,18.140,18.140,,,,,
1883,08/08/18 10:00:00 PM,18.140,0.0,18.140,18.140,18.140,,,,,
1884,08/08/18 11:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1885,08/09/18 12:00:00 AM,18.426,0.0,18.426,18.426,18.426,,,,,
1886,08/09/18 01:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1887,08/09/18 02:00:00 AM,18.140,0.0,18.140,18.140,18.140,,,,,
1888,08/09/18 03:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1889,08/09/18 04:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1890,08/09/18 05:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1891,08/09/18 06:00:00 AM,17.950,0.0,17.950,17.950,17.950,,,,,
1892,08/09/18 07:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1893,08/09/18 08:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1894,08/09/18 09:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1895,08/09/18 10:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1896,08/09/18 11:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1897,08/09/18 12:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1898,08/09/18 01:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1899,08/09/18 02:00:00 PM,18.331,0.0,18.331,18.331,18.331,,,,,
1900,08/09/18 03:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1901,08/09/18 04:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1902,08/09/18 05:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1903,08/09/18 06:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
