"Plot Title: sostpro"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Temp)","Intensity, Lux (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Light)","Coupler Attached (LGR S/N: 10797073)","Host Connected (LGR S/N: 10797073)","Stopped (LGR S/N: 10797073)","End Of File (LGR S/N: 10797073)"
301,06/13/18 12:00:00 AM,11.431,0.0,,,,
302,06/13/18 01:00:00 AM,11.334,0.0,,,,
303,06/13/18 02:00:00 AM,10.748,0.0,,,,
304,06/13/18 03:00:00 AM,10.455,0.0,,,,
305,06/13/18 04:00:00 AM,10.357,0.0,,,,
306,06/13/18 05:00:00 AM,10.259,0.0,,,,
307,06/13/18 06:00:00 AM,10.063,0.0,,,,
308,06/13/18 07:00:00 AM,9.965,215.3,,,,
309,06/13/18 08:00:00 AM,9.866,86.1,,,,
310,06/13/18 09:00:00 AM,10.161,172.2,,,,
311,06/13/18 10:00:00 AM,10.063,172.2,,,,
312,06/13/18 11:00:00 AM,9.768,183.0,,,,
313,06/13/18 12:00:00 PM,9.866,183.0,,,,
314,06/13/18 01:00:00 PM,10.259,559.7,,,,
315,06/13/18 02:00:00 PM,11.334,1237.9,,,,
316,06/13/18 03:00:00 PM,12.013,2583.4,,,,
317,06/13/18 04:00:00 PM,12.207,1377.8,,,,
318,06/13/18 05:00:00 PM,11.819,183.0,,,,
319,06/13/18 06:00:00 PM,11.431,516.7,,,,
320,06/13/18 07:00:00 PM,11.431,161.5,,,,
321,06/13/18 08:00:00 PM,11.236,215.3,,,,
322,06/13/18 09:00:00 PM,11.041,0.0,,,,
323,06/13/18 10:00:00 PM,10.748,0.0,,,,
324,06/13/18 11:00:00 PM,10.455,0.0,,,,
325,06/14/18 12:00:00 AM,10.259,0.0,,,,
326,06/14/18 01:00:00 AM,10.259,0.0,,,,
327,06/14/18 02:00:00 AM,10.357,0.0,,,,
328,06/14/18 03:00:00 AM,10.357,0.0,,,,
329,06/14/18 04:00:00 AM,10.063,0.0,,,,
330,06/14/18 05:00:00 AM,9.768,0.0,,,,
331,06/14/18 06:00:00 AM,9.669,21.5,,,,
332,06/14/18 07:00:00 AM,9.669,118.4,,,,
333,06/14/18 08:00:00 AM,9.669,172.2,,,,
334,06/14/18 09:00:00 AM,9.768,376.7,,,,
335,06/14/18 10:00:00 AM,9.965,355.2,,,,
336,06/14/18 11:00:00 AM,10.161,247.6,,,,
337,06/14/18 12:00:00 PM,10.553,344.4,,,,
338,06/14/18 01:00:00 PM,10.846,807.3,,,,
339,06/14/18 02:00:00 PM,11.625,1463.9,,,,
340,06/14/18 03:00:00 PM,12.497,1808.3,,,,
341,06/14/18 04:00:00 PM,12.980,1550.0,,,,
342,06/14/18 05:00:00 PM,13.173,1022.6,,,,
343,06/14/18 06:00:00 PM,13.269,1022.6,,,,
344,06/14/18 07:00:00 PM,13.076,398.3,,,,
